,loan_amount,credit_score,annual_income,monthly_debt,years_of_credit_history,months_since_last_delinquent,number_of_open_accounts,current_credit_balance,bankruptcies,tax_liens,term_long_term,term_short_term,years_in_current_job_1 ,years_in_current_job_10+ ,years_in_current_job_2 ,years_in_current_job_3 ,years_in_current_job_4 ,years_in_current_job_5 ,years_in_current_job_6 ,years_in_current_job_7 ,years_in_current_job_8 ,years_in_current_job_9 ,years_in_current_job_< 1 ,home_ownership_mortgage,home_ownership_own_home,home_ownership_rent,loan_purpose_business_loan,loan_purpose_buy_a_car,loan_purpose_buy_house,loan_purpose_debt_consolidation,loan_purpose_educational_expenses,loan_purpose_home_improvements,loan_purpose_major_purchase,loan_purpose_medical bills,loan_purpose_other,loan_purpose_take_a_trip,loan_purpose_wedding
14012,264572.0,722.0,1218679.0,8926.77,12.7,14.0,9.0,129067.0,0.0,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14013,112662.0,708.0,1809769.0,11054.77,33.6,49.0,11.0,27455.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14014,91542.0,704.0,564699.0,4875.21,12.0,58.0,3.0,14079.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14015,324896.0,735.0,1477744.0,19703.0,21.9,13.0,20.0,551532.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14016,181082.0,732.0,558543.0,13405.07,20.7,45.0,6.0,214605.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14017,199760.0,706.0,1188488.0,10696.43,10.5,26.0,14.0,66671.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14018,352770.0,731.0,1675686.0,29882.82,9.9,28.0,16.0,403028.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14019,559372.0,6630.0,1310088.0,11572.52,12.0,32.0,4.0,144400.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14020,75482.0,705.0,222547.0,4710.67,17.8,8.0,7.0,113335.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14021,357104.0,682.0,1838858.0,19001.52,16.6,31.0,15.0,200393.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14022,483428.0,676.0,1138632.0,18502.77,14.7,32.0,13.0,365978.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14023,443432.0,720.0,1302070.0,18229.17,16.5,20.0,10.0,329840.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14024,268092.0,737.0,1312026.0,20227.02,14.9,29.0,7.0,223782.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14025,216788.0,663.0,580393.0,7206.7,11.0,27.0,6.0,80769.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14026,77462.0,718.0,802864.0,14451.59,13.7,21.0,6.0,23902.0,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14027,703450.0,686.0,1527144.0,22907.16,23.5,6.0,10.0,343558.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14028,432498.0,720.0,952850.0,9687.15,30.0,10.0,13.0,199462.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14029,199210.0,716.0,620350.0,5159.07,15.0,36.0,5.0,97489.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14030,109340.0,739.0,528808.0,10179.63,16.4,64.0,6.0,89205.0,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14031,118866.0,736.0,933185.0,16719.43,14.6,15.0,9.0,65569.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14032,129932.0,731.0,841586.0,21600.53,10.9,69.0,16.0,165813.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14033,167288.0,692.0,1398077.0,6955.52,18.8,45.0,16.0,102505.0,3.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14034,418044.0,689.0,1551350.0,32319.95,31.9,70.0,19.0,403978.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14035,216216.0,736.0,1493856.0,27262.91,23.2,26.0,16.0,366225.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14036,171644.0,722.0,1389812.0,9300.12,27.4,8.0,8.0,418095.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14037,763994.0,745.0,5297352.0,57388.17,29.3,76.0,12.0,697262.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14038,291368.0,748.0,1048458.0,21930.18,20.9,13.0,14.0,356820.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14039,214808.0,730.0,1528645.0,18853.51,10.5,38.0,12.0,211052.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14040,215688.0,685.0,676514.0,7836.17,11.8,46.0,7.0,51224.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14041,397540.0,709.0,1144446.0,31472.36,16.8,17.0,17.0,602889.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14042,134442.0,731.0,1567481.0,16589.09,20.8,25.0,10.0,315856.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14043,323136.0,727.0,837216.0,17162.89,21.6,43.0,12.0,159904.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14044,322036.0,6740.0,965675.0,16014.15,23.4,72.0,11.0,226936.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14045,439912.0,690.0,2051582.0,29919.11,11.3,35.0,8.0,258894.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14046,277266.0,6940.0,843733.0,22077.43,21.6,45.0,10.0,152741.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14047,763620.0,741.0,2543720.0,26708.87,44.4,34.0,10.0,418817.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14048,108724.0,742.0,1012529.0,3754.78,22.0,46.0,7.0,55119.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14049,451550.0,7310.0,1634209.0,22742.81,22.0,31.0,15.0,228912.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14050,771540.0,721.0,4759500.0,40455.75,16.2,80.0,12.0,853518.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14051,277728.0,712.0,1055355.0,13103.92,24.0,10.0,7.0,105583.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14052,129140.0,732.0,979564.0,17305.77,26.0,26.0,20.0,175446.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14053,217558.0,696.0,652707.0,11041.47,11.9,67.0,15.0,59584.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14054,220660.0,6890.0,840731.0,15553.4,7.4,32.0,10.0,29640.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14055,259336.0,716.0,2379845.0,32921.3,23.9,75.0,13.0,839173.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14056,366190.0,713.0,753236.0,19395.58,18.2,20.0,15.0,290396.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14057,265188.0,726.0,1526840.0,28246.54,25.0,14.0,19.0,495178.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14058,629992.0,709.0,2267004.0,20780.87,16.6,21.0,14.0,386327.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14059,226402.0,741.0,1044069.0,3967.39,12.8,2.0,6.0,98344.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14060,65890.0,701.0,663936.0,15934.54,22.0,30.0,10.0,46398.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14061,318384.0,721.0,1020129.0,26608.36,14.8,17.0,12.0,144742.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14062,44242.0,6580.0,477527.0,4536.44,18.8,49.0,5.0,92150.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
14063,176836.0,746.0,782743.0,5479.22,34.6,24.0,7.0,121600.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14064,252758.0,747.0,1537461.0,29852.42,29.9,24.0,15.0,935769.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14065,299552.0,704.0,1133046.0,30497.85,20.1,53.0,11.0,111416.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14066,137478.0,725.0,2804685.0,16921.59,25.3,17.0,6.0,63346.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14067,446996.0,602.0,1092196.0,20997.47,17.0,55.0,12.0,244017.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14068,617782.0,7240.0,1962681.0,39744.2,25.2,21.0,16.0,279129.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14069,497134.0,748.0,1717353.0,20035.88,25.2,52.0,7.0,57969.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14070,91278.0,703.0,638115.0,11167.06,11.1,26.0,9.0,100396.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14071,238370.0,712.0,981635.0,16769.59,14.8,26.0,15.0,134178.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14072,157564.0,726.0,1090714.0,16451.72,24.8,11.0,7.0,30514.0,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14073,328812.0,674.0,2745082.0,16699.1,22.7,8.0,8.0,72865.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14074,464024.0,6780.0,1255007.0,9412.6,20.5,2.0,14.0,99788.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14075,216810.0,708.0,1513426.0,6343.72,26.5,53.0,4.0,25156.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14076,617782.0,688.0,1714959.0,31012.18,12.9,10.0,11.0,742102.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14077,260788.0,712.0,788272.0,17013.36,23.4,73.0,13.0,79116.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14078,530266.0,7460.0,1908170.0,25124.27,17.7,8.0,17.0,598842.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14079,180202.0,740.0,1848149.0,27568.05,19.4,75.0,6.0,19114.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14080,223894.0,743.0,1972295.0,30899.32,14.1,28.0,12.0,105051.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14081,216744.0,738.0,1403910.0,10037.89,17.5,60.0,8.0,191976.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14082,257532.0,740.0,1056476.0,12237.33,15.3,12.0,5.0,153387.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14083,175142.0,733.0,872708.0,17744.86,46.0,73.0,16.0,212097.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14084,319242.0,671.0,1676655.0,17325.53,22.2,20.0,14.0,105507.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14085,426756.0,641.0,1814215.0,41877.9,26.0,28.0,12.0,244473.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14086,261624.0,722.0,753160.0,18452.42,20.7,74.0,11.0,246620.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14087,284856.0,739.0,1040820.0,14831.78,40.5,27.0,12.0,47044.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14088,217514.0,7320.0,963300.0,20791.32,16.6,10.0,8.0,120080.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14089,80586.0,706.0,1151970.0,14015.73,26.0,74.0,10.0,105773.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14090,54318.0,674.0,1613898.0,23132.69,15.4,43.0,7.0,270598.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14091,241846.0,694.0,783237.0,17361.82,21.9,30.0,18.0,207290.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14092,644028.0,614.0,1001167.0,6899.66,21.8,28.0,5.0,260851.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14093,220704.0,7370.0,1334256.0,17790.08,15.4,17.0,13.0,153824.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14094,358160.0,654.0,1411282.0,25991.05,16.5,34.0,21.0,371564.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14095,92246.0,687.0,910537.0,15418.5,18.1,63.0,14.0,202616.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14096,487784.0,737.0,975783.0,7586.7,39.8,37.0,12.0,253156.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14097,67430.0,727.0,563008.0,5723.94,8.5,54.0,6.0,69692.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14098,228338.0,741.0,884792.0,10027.63,18.5,59.0,17.0,210045.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14099,394658.0,741.0,1514832.0,28276.75,17.9,78.0,9.0,226214.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14100,549846.0,719.0,2469259.0,23457.97,14.5,33.0,13.0,458090.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14101,178068.0,707.0,1184479.0,6228.39,17.9,31.0,5.0,134064.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14102,330308.0,736.0,1806634.0,22432.16,16.8,43.0,9.0,289142.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14103,429264.0,745.0,839762.0,11266.81,24.3,36.0,13.0,389405.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14104,199364.0,740.0,1147866.0,14443.99,13.3,49.0,13.0,183844.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14105,446556.0,672.0,1625830.0,15987.36,16.1,59.0,10.0,260756.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14106,151712.0,746.0,1213872.0,9599.94,30.1,3.0,23.0,233092.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14107,572264.0,747.0,6271444.0,17089.74,21.2,39.0,14.0,154888.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14108,88044.0,729.0,912551.0,7399.17,8.2,21.0,12.0,22477.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14109,696190.0,694.0,1465546.0,23326.68,16.5,21.0,12.0,212249.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14110,198308.0,706.0,846431.0,4753.99,16.4,31.0,8.0,58881.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14111,172436.0,707.0,662663.0,1441.34,11.1,8.0,8.0,37962.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14112,644820.0,638.0,1522166.0,34121.91,18.6,5.0,14.0,330866.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14113,161744.0,728.0,764389.0,11211.14,22.1,33.0,9.0,98002.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14114,44968.0,747.0,970805.0,11245.15,15.7,20.0,8.0,140277.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14115,302258.0,702.0,882911.0,9564.79,13.0,36.0,12.0,108167.0,1.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14116,395714.0,732.0,1993613.0,42696.42,23.9,64.0,18.0,555484.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14117,357874.0,722.0,1598299.0,21576.97,18.0,78.0,20.0,309339.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14118,156332.0,666.0,655823.0,12187.17,35.2,11.0,13.0,121638.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14119,711502.0,667.0,2415375.0,36029.32,16.2,19.0,16.0,628007.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14120,565488.0,6430.0,1111918.0,32894.13,16.2,36.0,13.0,201058.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14121,753522.0,667.0,1747772.0,33499.09,24.8,38.0,13.0,161937.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14122,444488.0,629.0,1381946.0,7623.75,22.3,14.0,6.0,95380.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14123,219692.0,744.0,758936.0,16253.93,18.5,80.0,9.0,251636.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14124,543730.0,631.0,1408755.0,18196.49,15.0,20.0,15.0,120821.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14125,265694.0,737.0,1070802.0,19631.56,22.0,30.0,13.0,345059.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14126,557106.0,734.0,2694314.0,30535.66,26.5,73.0,11.0,706781.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14127,185944.0,735.0,486894.0,8520.55,22.9,70.0,12.0,368163.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14128,346412.0,652.0,841415.0,8343.85,12.6,61.0,5.0,181507.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14129,172920.0,734.0,541367.0,9383.53,12.2,54.0,8.0,123177.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14130,531806.0,714.0,1336232.0,23717.89,18.0,29.0,17.0,218785.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14131,119702.0,7370.0,558828.0,5122.59,32.0,18.0,10.0,153007.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14132,327008.0,722.0,979013.0,15419.45,16.7,24.0,13.0,268090.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14133,248842.0,703.0,825094.0,7632.11,15.0,56.0,10.0,125210.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14134,265738.0,721.0,1147524.0,31365.58,14.8,14.0,15.0,169157.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14135,530112.0,692.0,1430700.0,31475.4,23.5,79.0,15.0,433865.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14136,421894.0,663.0,1150602.0,16530.38,21.0,32.0,13.0,287755.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14137,448052.0,730.0,1334997.0,2481.02,19.5,40.0,5.0,60135.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14138,251988.0,714.0,758632.0,17322.11,11.9,16.0,11.0,86602.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14139,449724.0,712.0,873905.0,12962.75,20.3,1.0,9.0,97736.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14140,136070.0,651.0,1326599.0,18671.87,19.5,15.0,16.0,148485.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14141,418462.0,751.0,3346280.0,8672.36,21.0,63.0,7.0,205466.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14142,402534.0,711.0,1807736.0,17926.88,21.2,3.0,4.0,58805.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14143,551386.0,662.0,1619047.0,10631.83,21.5,10.0,6.0,285418.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14144,474034.0,726.0,1256090.0,23132.88,22.3,34.0,14.0,317186.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
